67088	PC O-44:0
67087	PC O-44:1
67086	PC O-44:2
67085	PC O-44:3
67084	PC O-44:4
67083	PC O-44:5
67082	PC O-44:6
72349	PE 26:0
72350	PE 26:1
72351	PE 26:2
71697	PE 28:0
71698	PE 28:1
71699	PE 28:2
71700	PE 28:3
71701	PE 28:4
71702	PE 28:5
71703	PE 28:6
71704	PE 30:0
71705	PE 30:1
71706	PE 30:2
71707	PE 30:3
71708	PE 30:4
71709	PE 30:5
71710	PE 30:6
72352	PE 31:1
71711	PE 32:0
71712	PE 32:1
71713	PE 32:2
71714	PE 32:3
71715	PE 32:4
71716	PE 32:5
71717	PE 32:6
71718	PE 34:0
71720	PE 34:1
71721	PE 34:2
71722	PE 34:3
71723	PE 34:4
71724	PE 34:5
71725	PE 34:6
71726	PE 36:0
71727	PE 36:1
71728	PE 36:2
71729	PE 36:3
71730	PE 36:4
71731	PE 36:5
71732	PE 36:6
71733	PE 38:0
71734	PE 38:1
71735	PE 38:2
71736	PE 38:3
71737	PE 38:4
71738	PE 38:5
71739	PE 38:6
71740	PE 40:0
71741	PE 40:1
71742	PE 40:2
71743	PE 40:3
71744	PE 40:4
71745	PE 40:5
71746	PE 40:6
71747	PE 42:0
71748	PE 42:1
71749	PE 42:2
71750	PE 42:3
71751	PE 42:4
71752	PE 42:5
71753	PE 42:6
71754	PE 44:0
71755	PE 44:1
71756	PE 44:2
71757	PE 44:3
71758	PE 44:4
71759	PE 44:5
71760	PE 44:6
72353	PE 46:0
72354	PE 46:1
72355	PE 46:2
72356	PE 48:0
72357	PE 48:1
72358	PE 48:2
71825	PE O-30:0
71826	PE O-30:1
71827	PE O-30:2
71828	PE O-30:3
71832	PE O-32:0
71833	PE O-32:1
71834	PE O-32:2
71835	PE O-32:3
71836	PE O-32:4
71837	PE O-32:5
71839	PE O-34:0
71840	PE O-34:1
71841	PE O-34:2
71842	PE O-34:3
71843	PE O-34:4
71844	PE O-34:5
71845	PE O-34:6
71846	PE O-36:0
71847	PE O-36:1
71848	PE O-36:2
71849	PE O-36:3
71850	PE O-36:4
71851	PE O-36:5
71852	PE O-36:6
71853	PE O-38:0
71854	PE O-38:1
71855	PE O-38:2
71856	PE O-38:3
71857	PE O-38:4
71858	PE O-38:5
71859	PE O-38:6
71860	PE O-40:0
71861	PE O-40:1
71862	PE O-40:2
71863	PE O-40:3
71864	PE O-40:4
71865	PE O-40:5
71866	PE O-40:6
71867	PE O-42:0
71868	PE O-42:1
71869	PE O-42:2
71870	PE O-42:3
71871	PE O-42:4
71872	PE O-42:5
71873	PE O-42:6
71874	PE O-44:0
71876	PE O-44:1
71877	PE O-44:2
71878	PE O-44:3
71879	PE O-44:4
71880	PE O-44:5
71881	PE O-44:6
74364	PI 28:0
74365	PI 28:1
74366	PI 30:0
74367	PI 30:1
74368	PI 30:2
74231	PI 32:0
74369	PI 32:1
74370	PI 32:2
74232	PI 34:0
74237	PI 34:1
74238	PI 34:2
74239	PI 36:0
74371	PI 36:1
74372	PI 36:2
74373	PI 38:0
74374	PI 38:1
74375	PI 38:2
74376	PI 40:0
74377	PI 40:1
74378	PI 40:2
74379	PI 42:0
74380	PI 42:1
74381	PI 42:2
74382	PI 44:1
74383	PI 46:1
74384	PI 46:2
74385	PI 48:0
74386	PI 48:1
72365	PS 26:0
72366	PS 26:1
72367	PS 26:2
72036	PS 28:0
72037	PS 28:1
72038	PS 28:2
72039	PS 28:3
72040	PS 28:4
72041	PS 28:5
72042	PS 28:6
72043	PS 30:0
72044	PS 30:1
72045	PS 30:2
72046	PS 30:3
72047	PS 30:4
72048	PS 30:5
72049	PS 30:6
72368	PS 31:1
72050	PS 32:0
72051	PS 32:1
72052	PS 32:2
72053	PS 32:3
72054	PS 32:4
72055	PS 32:5
72056	PS 32:6
72057	PS 34:0
72058	PS 34:1
72059	PS 34:2
72060	PS 34:3
72061	PS 34:4
72062	PS 34:5
72063	PS 34:6
72064	PS 36:0
72065	PS 36:1
72066	PS 36:2
72067	PS 36:3
72068	PS 36:4
72069	PS 36:5
72070	PS 36:6
72071	PS 38:0
72072	PS 38:1
72073	PS 38:2
72074	PS 38:3
72075	PS 38:4
72076	PS 38:5
72077	PS 38:6
72078	PS 40:0
72079	PS 40:1
72080	PS 40:2
72081	PS 40:3
72082	PS 40:4
72083	PS 40:5
72084	PS 40:6
72085	PS 42:0
72086	PS 42:1
72087	PS 42:2
72088	PS 42:3
72089	PS 42:4
72090	PS 42:5
72091	PS 42:6
72092	PS 44:0
72093	PS 44:1
72094	PS 44:2
72095	PS 44:3
72096	PS 44:4
72097	PS 44:5
72098	PS 44:6
72375	PS 46:0
72376	PS 46:1
72377	PS 46:2
72378	PS 48:0
72379	PS 48:1
72380	PS 48:2
72169	PS O-30:0
72170	PS O-30:1
72171	PS O-30:2
72172	PS O-30:3
72176	PS O-32:0
72177	PS O-32:1
72178	PS O-32:2
72179	PS O-32:3
72180	PS O-32:4
72181	PS O-32:5
72183	PS O-34:0
72184	PS O-34:1
72185	PS O-34:2
72186	PS O-34:3
72187	PS O-34:4
72188	PS O-34:5
72189	PS O-34:6
72190	PS O-36:0
72191	PS O-36:1
72192	PS O-36:2
72193	PS O-36:3
72194	PS O-36:4
