60065	NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78445	Hex-Hex-Hex-HexNAc-NeuAc-NeuAc-Cer 18:1(4);OH/0:0
71502	GalNAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78542	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
62614	CoA 14:0;3OH
61405	CoA 14:1(2E)
62543	CoA 14:0;3oxo
62558	CoA 12:0;3OH
62615	CoA 12:0;3oxo
62617	CoA 8:0;3OH
62619	CoA 8:0;3oxo
62616	CoA 10:0;3OH
62548	CoA 10:0;3oxo
62075	CoA 6:0;3OH
62418	CoA 6:0;3oxo
57316	CoA 4:0;3OH
62242	CoA 8:1(2E)
62077	CoA 6:1(2E)
57371	CoA 4:0
78436	NeuAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78568	GM1b 18:1(4);OH/0:0
57312	CoA 4:0;2Me;3OH
78043	WE 20:3(5Z,8Z,11Z)/0:0
78705	WE 18:2(6Z,9Z)/0:0
78707	WE 20:2(8Z,11Z)/0:0
46979	Cer 18:1(4E);1OH,3OH/2:0
77016	WE 22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0
77220	WE 20:2(11Z,14Z)/0:0
32366	WE 17:0/0:0
78990	WE 17:1(10Z)/0:0
32387	WE 18:3(9Z,12Z,15Z)/0:0
32391	WE 18:3(6Z,9Z,12Z)/0:0
78050	WE 18:4/0:0
77223	WE 20:3(11Z,14Z,17Z)/0:0
77222	WE 18:4(6Z,9Z,12Z,15Z)/0:0
32393	WE 22:1(13Z)/0:0
77806	WE 22:2(13Z,16Z)/0:0
82903	WE 22:3(10Z,13Z,16Z)/0:0
77808	WE 22:3(13Z,16Z,19Z)/0:0
77225	WE 22:4(7Z,10Z,13Z,16Z)/0:0
79007	WE 23:0/0:0
32392	WE 24:1(15Z)/0:0
79010	FA 20:1(13E);[8-12cy5:0;9OH;11oxo];15OH
32429	WE 22:1(11Z)/0:0
17272	WE 3:0/0:0
17120	WE 6:0/0:0
77197	WE 12:0;11Me/0:0
125832	WE 13:0/0:0
78795	WE 15:0/0:0
77219	WE 16:2(9Z,12Z)/0:0
32375	WE 18:1(6Z)/0:0
30827	WE 18:1(11Z)/0:0
30828	WE 18:1(11E)/0:0
17539	WE 18:2(9Z,11E)/0:0
78796	WE 19:0/0:0
71563	WE 20:4(8Z,11Z,14Z,17Z)/0:0
78797	WE 21:0/0:0
77226	WE 22:5(4Z,7Z,10Z,13Z,16Z)/0:0
77227	WE 24:4(9Z,12Z,15Z,18Z)/0:0
77201	WE 24:5(9Z,12Z,15Z,18Z,21Z)/0:0
77228	WE 24:5(6Z,9Z,12Z,15Z,18Z)/0:0
77202	WE 24:6(6Z,9Z,12Z,15Z,18Z,21Z)/0:0
77221	WE 26:1(17Z)/0:0
77229	WE 26:4(11Z,14Z,17Z,20Z)/0:0
77203	WE 26:5(11Z,14Z,17Z,20Z,23Z)/0:0
77230	WE 26:5(8Z,11Z,14Z,17Z,20Z)/0:0
77205	WE 26:6(8Z,11Z,14Z,17Z,20Z,23Z)/0:0
77231	WE 28:4(13Z,16Z,19Z,22Z)/0:0
77206	WE 28:5(13Z,16Z,19Z,22Z,25Z)/0:0
77243	WE 28:5(10Z,13Z,16Z,19Z,22Z)/0:0
77209	WE 28:6(10Z,13Z,16Z,19Z,22Z,25Z)/0:0
77232	WE 30:4(15Z,18Z,21Z,24Z)/0:0
77210	WE 30:5(15Z,18Z,21Z,24Z,27Z)/0:0
77246	WE 30:5(12Z,15Z,18Z,21Z,24Z)/0:0
77211	WE 30:6(12Z,15Z,18Z,21Z,24Z,27Z)/0:0
77233	WE 32:4(17Z,20Z,23Z,26Z)/0:0
77212	WE 32:5(17Z,20Z,23Z,26Z,29Z)/0:0
77213	WE 32:6(14Z,17Z,20Z,23Z,26Z,29Z)/0:0
77234	WE 34:4(19Z,22Z,25Z,28Z)/0:0
77214	WE 34:5(19Z,22Z,25Z,28Z,31Z)/0:0
77215	WE 34:6(16Z,19Z,22Z,25Z,28Z,31Z)/0:0
77235	WE 36:4(21Z,24Z,27Z,30Z)/0:0
77216	WE 36:5(21Z,24Z,27Z,30Z,33Z)/0:0
77217	WE 36:6(18Z,21Z,24Z,27Z,30Z,33Z)/0:0
77236	WE 38:4(23Z,26Z,29Z,32Z)/0:0
77218	WE 38:5(23Z,26Z,29Z,32Z,35Z)/0:0
77438	FOH 12:0;11Me
77417	FOH 14:0
77435	FOH 14:0;13Me
77434	FOH 16:0;15Me
75627	FOH 20:0
31000	FOH 22:0
77413	FOH 24:0
28415	FOH 26:0
28243	FOH 28:0
28409	FOH 30:0
78805	FOH 18:1(13Z)
50405	FOH 18:1(11Z)
77412	FOH 20:1(11Z)
77416	FOH 22:1(13Z)
78113	FA 3:0
78115	FA 4:0
78116	WE 6:0/0:0
78117	WE 8:0/0:0
78118	WE 10:0/0:0
78119	WE 12:0/0:0
78120	WE 13:0/0:0
78121	WE 14:0/0:0
78896	WE 14:0/0:0
78122	WE 15:0/0:0
78123	WE 16:0/0:0
78095	WE 16:0/0:0
78096	WE 16:2/0:0
78124	WE 17:0/0:0
78125	WE 18:0/0:0
78049	WE 18:0/0:0
25626	WE 18:2/0:0
36434	WE 18:3/0:0
78892	WE 19:0/0:0
78126	WE 20:0/0:0
78075	WE 20:0/0:0
78073	WE 20:2/0:0
78072	WE 20:3/0:0
62920	WE 20:4/0:0
61330	WE 20:5/0:0
78893	WE 21:0/0:0
78127	WE 22:0/0:0
78076	WE 22:0/0:0
78894	WE 22:2/0:0
78895	WE 22:3/0:0
78069	WE 22:4/0:0
78053	WE 22:5/0:0
78060	WE 22:6/0:0
78128	WE 24:0/0:0
78068	WE 24:0/0:0
78061	WE 24:4/0:0
78052	WE 24:5/0:0
78056	WE 24:6/0:0
78129	WE 26:0/0:0
78055	WE 26:0/0:0
78054	WE 26:4/0:0
78051	WE 26:5/0:0
78057	WE 26:6/0:0
78130	WE 28:0/0:0
78062	WE 28:4/0:0
78063	WE 28:5/0:0
78066	WE 28:6/0:0
78131	WE 30:0/0:0
78079	WE 30:4/0:0
78077	WE 30:5/0:0
78080	WE 30:6/0:0
78081	WE 32:4/0:0
78082	WE 32:5/0:0
78083	WE 32:6/0:0
78086	WE 34:4/0:0
78087	WE 34:5/0:0
78088	WE 34:6/0:0
78089	WE 36:4/0:0
78091	WE 36:5/0:0
78092	WE 36:6/0:0
78093	WE 38:4/0:0
78094	WE 38:5/0:0
78132	FOH 13:0
78133	FOH 14:0
78134	FOH 15:0
78136	FOH 16:0
78137	FOH 17:0
78138	FOH 18:0
78139	FOH 20:0
78140	FOH 22:0
78142	FOH 24:0
78143	FOH 26:0
78144	FOH 28:0
78145	FOH 30:0
78147	FOH 18:0
78148	FOH 20:0
78149	FOH 22:0
78150	FOH 18:2
78632	FOH 13:0
78633	FOH 14:0
78634	FOH 15:0
78635	FOH 16:0
78637	FOH 17:0
78638	FOH 24:0
78639	FOH 26:0
78641	FOH 28:0
78642	FOH 30:0
78643	FOH 20:2
78644	FOH 22:2
78645	FOH 18:3
64396	LPC O-18:1(9Z)/0:0
78102	LPC O-14:0/0:0
74901	PS 18:1(9Z)/16:1(9Z)
74909	PS 18:1(9Z)/16:0
74902	PS 18:1(9Z)/18:0
65224	PS 12:0/12:0
111515	PS 16:0/16:0
65223	PS 8:0/8:0
78262	PS 16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
75032	PS 16:0/20:4(5Z,8Z,11Z,14Z)
75031	PS 16:0/18:2(9Z,12Z)
75029	PS 16:0/18:1(9Z)
78265	PS 18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
78269	PS 18:0/20:4(5Z,8Z,11Z,14Z)
84466	PS 18:0/18:2(9Z,12Z)
78260	PS 18:0/18:1(9Z)
84461	PS 17:0/20:4(5Z,8Z,11Z,14Z)
73868	PC 18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)
77694	PC 20:4(5Z,8Z,11Z,14Z)/16:0
89439	PC 18:3(9Z,12Z,15Z)/18:2(9Z,12Z)
89577	PC 18:2(9Z,12Z)/18:3(9Z,12Z,15Z)
89597	PC 18:2(9Z,12Z)/18:1(9Z)
74479	PC 16:1(9Z)/22:2(13Z,16Z)
78044	PC 18:1(9Z)/2:0
76073	PC 18:1(9Z)/18:0
60657	PC 20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)
42027	PC 18:2(9Z,12Z)/18:2(9Z,12Z)
83717	PC 16:1(9Z)/16:1(9Z)
78226	PC 10:0/10:0
65211	PC 12:0/12:0
138194	PC 6:0/6:0
83718	PC 18:0/18:0
78228	PC 8:0/8:0
45240	PC 14:0/14:0
74967	PC 12:0/20:4(5Z,8Z,11Z,14Z)
74970	PC 20:0/20:4(5Z,8Z,11Z,14Z)
